
20/01/2023	17197795-ef60-4aab-a69d-7401ad06a9e2 	 GET	 undefined	/home logged
3/11/2023	eefe749a-89d8-42e4-b568-7c69deb502b5 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	56df7cf0-cb69-4b77-bd6a-1a9081334582 	 GET	 undefined	/css/style.css logged
3/11/2023	cf5d2080-0c65-4841-9541-9bf383a88f47 	 GET	 undefined	/Home logged
3/11/2023	9b59ec63-6dcb-41c6-976e-e675d147db06 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	771171fd-397b-4868-a739-a15d67dadd0b 	 GET	 undefined	/css/style.css logged
3/11/2023	f2290be7-46cc-4f1b-8370-d236962e77c9 	 GET	 undefined	/Home logged
3/11/2023	81f0329b-6451-43bc-8dd9-a3a88b112941 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	7bd93cfd-ac47-43e4-bf97-7a2aeaeeeb31 	 GET	 undefined	/css/style.css logged
3/11/2023	25d627ef-39e1-42fb-a4c7-cebc22bf6556 	 GET	 undefined	/Home logged
3/11/2023	6fe060d4-6d83-40e6-9f8a-94373b6afc4a 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	5665bded-e77e-4de2-abaf-52f8106a6a1b 	 GET	 undefined	/css/style.css logged
3/11/2023	54db577e-6311-4713-ae96-c55926467619 	 GET	 undefined	/Home logged
3/11/2023	edfce9a2-dfda-4aa9-a5a7-f079eccb4dfc 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	8fb0aa45-8c57-4679-b5c8-fc47dd4721c3 	 GET	 undefined	/css/style.css logged
3/11/2023	5ae35cba-9221-40d1-8f80-cbe2b74fcac3 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	4be76d31-8d53-46b5-b3f5-9170a071e7ae 	 GET	 undefined	/css/style.css logged
3/11/2023	e126a0f0-0b30-4424-b23d-0f9495e6a858 	 GET	 undefined	/Home logged
3/11/2023	30f1ed29-54d9-423a-8d26-2acc80fe1a19 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	c80cf9d3-8189-4da0-a358-736603d51a14 	 GET	 undefined	/css/style.css logged
3/11/2023	13926e55-68bb-4cd8-b009-64c181c59a13 	 GET	 undefined	/Home logged
3/11/2023	ccea3a42-8a09-413c-8e3f-24d513dd9cb0 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	53989f7d-a60f-4946-bcd6-842eba162d9c 	 GET	 undefined	/css/style.css logged
3/11/2023	c79428a6-7ad9-48c2-8c2c-9878f6c521b0 	 GET	 undefined	/Home logged
3/11/2023	e5d30168-5821-4727-826e-dc67673a87cb 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	9c374c65-e2bf-4aea-a0d9-44c979313d55 	 GET	 undefined	/css/style.css logged
3/11/2023	99458aee-247c-4bbc-9229-99d90009db55 	 GET	 undefined	/Home logged
3/11/2023	1a3655a2-e1f5-4024-b447-327202f0939a 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	1a61af79-e397-42fb-992c-86bf500b460d 	 GET	 undefined	/css/style.css logged
3/11/2023	348531a5-cc17-4774-ad18-8ca80c76955a 	 GET	 undefined	/Home logged
3/11/2023	829684f8-f1c4-4a36-a806-d73acdbd2046 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	3aba9d22-cec0-4823-9070-7a7746568717 	 GET	 undefined	/css/style.css logged
3/11/2023	89123bc6-8fa3-4587-96b5-239f5583678e 	 GET	 undefined	/Home logged
3/11/2023	b4271d9e-2655-464d-a0a8-d64e3957e0cf 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	ca3e245a-fbd7-4127-b56d-3151a4c0a055 	 GET	 undefined	/css/style.css logged
3/11/2023	2238b218-382c-46d9-9af9-376c30074f9f 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	ee071d0e-b2a7-4406-abfa-edf6875cfed0 	 GET	 undefined	/css/style.css logged
3/11/2023	fb8d0ced-78ac-4e42-86e3-d559f7be9150 	 GET	 undefined	/Home logged
3/11/2023	9c800b66-fd7a-4be9-a8af-1437a212e8f9 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	68a0cd59-343e-4e5a-86ea-588a47c32b36 	 GET	 undefined	/css/style.css logged
3/11/2023	f9e74ff9-64fd-4e47-9c5e-1d877f0eaf96 	 GET	 undefined	/Home logged
3/11/2023	1b11896e-3394-4ba5-9ff2-1326c1b7aac1 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	aaee98fc-f8cd-402f-b8b7-64f88d4aba96 	 GET	 undefined	/css/style.css logged
3/11/2023	71ccbc57-43c4-4481-8420-adfffe491857 	 GET	 undefined	/Home logged
3/11/2023	30743d2c-563c-407d-a7f2-c49ee0ae8f1c 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	a0d791da-0468-46de-aca2-039066cb1098 	 GET	 undefined	/css/style.css logged
3/11/2023	5409b3d8-44c8-4464-9e12-8ad4ad22ea52 	 GET	 undefined	/Home logged
3/11/2023	b4b89614-63ec-4d11-90ec-bbf28f676a67 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	e9ad5645-2f5e-4ec0-b246-51d7d38bc36b 	 GET	 undefined	/css/style.css logged
3/11/2023	32962d94-479b-4f30-8d97-a76751a037c2 	 GET	 undefined	/Home logged
3/11/2023	cda909b6-6cf8-42f1-a03f-f63eac387bdb 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	18748596-d7f7-443b-8c39-d9a2a4eb5f20 	 GET	 undefined	/css/style.css logged
3/11/2023	d12dd190-09bc-4ed2-b0e0-cc3ca5c3064a 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	39a5e10c-4075-47d1-9ca1-9ff434dc9d0f 	 GET	 undefined	/css/style.css logged
3/11/2023	b6b45338-bd0d-472f-a34b-2fbde23bae59 	 GET	 undefined	/Home logged
3/11/2023	366a50c6-a6ab-4445-b684-33b72e8a041d 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	696b1f88-f728-40c5-be84-960cc0c19750 	 GET	 undefined	/css/style.css logged
3/11/2023	271b9162-4749-4448-9251-5e13c9eb39d8 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	a73fd94f-5696-4862-a4c1-82a0714ae5b5 	 GET	 undefined	/css/style.css logged
3/11/2023	0f789af4-bbff-4bbe-bd9b-c53353fcc506 	 GET	 undefined	/Home logged
3/11/2023	54c3ab36-1b61-4cf3-9b3c-23309b51ccff 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	014f4179-1bd5-4e75-8ca4-432114c22bcc 	 GET	 undefined	/css/style.css logged
3/11/2023	d5a95cbe-fb1f-4331-96c1-f3dec7f814f2 	 GET	 undefined	/css/style.css logged
3/11/2023	f789d8b7-719f-49c9-8eaf-e218a4d895b4 	 GET	 undefined	/Home logged
3/11/2023	522abb2a-5d3e-4e45-8230-ab892389cca6 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	c74c6b4e-60f7-4435-9e39-661c9df0925e 	 GET	 undefined	/css/style.css logged
3/11/2023	a6cb82ec-8d61-42cb-821b-6338ccfd86f7 	 GET	 undefined	/css/style.css logged
3/11/2023	2b93e19b-af92-4d25-b34a-00778932a8d0 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	8a6d5260-33b6-4602-90f8-f42670af3e9a 	 GET	 undefined	/css/style.css logged
3/11/2023	12fac158-ddb5-48be-a4c9-ed3414301481 	 GET	 undefined	/Home logged
3/11/2023	0d2756a3-de08-4e42-b862-33cd39a5a8ba 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	7972c58b-4d9c-4e15-bed2-11bdc8ed8c41 	 GET	 undefined	/css/style.css logged
3/11/2023	a9555f8c-0da2-4285-b6aa-6112203a808a 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	9ad6161a-d67a-479f-8892-721e45ce9ef0 	 GET	 undefined	/css/style.css logged
3/11/2023	691bab3b-721c-4c8d-9494-1acf90e1775f 	 GET	 undefined	/Home logged
3/11/2023	866a3c4f-76f2-4603-ab37-1bb21250ba00 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	b45580d8-2d31-4e85-b3bc-f87cd3196c43 	 GET	 undefined	/css/style.css logged
3/11/2023	1a254ae6-b434-4e8a-9518-09daa0817646 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	b8baac02-56af-44d1-ac47-83693e07a5d7 	 GET	 undefined	/css/style.css logged
3/11/2023	d48bd6be-1d7d-4a35-9f66-ddfe744f59c7 	 GET	 undefined	/Home logged
3/11/2023	e17192da-4a85-44b2-9409-027f6da49636 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	07c6771f-1755-46d8-bcd6-c5e14782a00e 	 GET	 undefined	/css/style.css logged
3/11/2023	36256072-7073-4634-9cee-59198e2389dc 	 GET	 undefined	/Home logged
3/11/2023	51c9edb5-4b0d-41f9-8634-768a308c9254 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	99908338-4992-491f-aee8-6d3b9d427c49 	 GET	 undefined	/css/style.css logged
3/11/2023	c65bf6fd-e427-4c48-8e5b-bf7433c79d6e 	 GET	 undefined	/Home logged
3/11/2023	3012af11-f4b8-47e9-a9c5-5d914e18c8c8 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	d5db20cf-ef64-427e-9ce1-40337a9a6bc8 	 GET	 undefined	/css/style.css logged
3/11/2023	2d7ebaa0-9654-4a6c-914e-39443947589f 	 GET	 undefined	/Home logged
3/11/2023	2a8546d3-e54e-43ab-bc3b-5b82f98eec0c 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	f03d1da5-e30a-4259-a556-6030c0bac57e 	 GET	 undefined	/css/style.css logged
3/11/2023	ad889752-992c-42b7-aa8d-b00cc2f2174d 	 GET	 undefined	/Home logged
3/11/2023	934c57c8-815b-46cf-9137-81dbf0424043 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	46e561c0-872e-4a2f-94f5-f8bd424922dc 	 GET	 undefined	/css/style.css logged
3/11/2023	3f83e2ed-0a41-4406-b88c-c209420437ee 	 GET	 undefined	/Home logged
3/11/2023	73a3a9aa-70de-4584-9513-bb07032b87ae 	 GET	 undefined	/css/style.css logged
3/11/2023	1bb622d0-35c3-476b-8c06-4a655cd4c786 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	f3a097cd-9373-4946-b166-4259b435b670 	 GET	 undefined	/Home logged
3/11/2023	c253567f-35a1-481e-af6e-2b832a5ddb3d 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	8bb874a2-70e5-4e60-880a-9bc5019cb43c 	 GET	 undefined	/css/style.css logged
3/11/2023	99d5189b-77fd-4b1d-bc5a-02b0ca5d8f6e 	 GET	 undefined	/Home logged
3/11/2023	8e364314-48c2-4013-88fd-6e4b8f353e40 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	19b367de-85e3-461c-b73c-ea59fbc7b92d 	 GET	 undefined	/css/style.css logged
3/11/2023	58542633-94c4-4df7-8398-ca04a9e7b5db 	 GET	 undefined	/Home logged
3/11/2023	4b5965d9-013c-4868-9ec3-a72462348462 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	150a4dde-342e-4936-9c65-ffef818f5a6b 	 GET	 undefined	/css/style.css logged
3/11/2023	1c8f1596-3a03-495c-a08f-83f9cde19b77 	 GET	 undefined	/Home logged
3/11/2023	9ec4d74d-3a8c-40af-9a64-fe75c51d79cc 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	15dde0a2-6019-4079-b9df-9bbe411a78fe 	 GET	 undefined	/css/style.css logged
3/11/2023	09c10323-716e-426a-8a01-34feab609fd7 	 GET	 undefined	/Home logged
3/11/2023	12fb4f2b-3cf3-4dde-80af-682539788a9c 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	8ba4cdcf-376c-47be-b3a3-c145827aee57 	 GET	 undefined	/css/style.css logged
3/11/2023	9b6999b2-da4a-42f2-bc9e-6c9b9a064c3a 	 GET	 undefined	/tools logged
3/11/2023	deda2e73-df69-4445-baf6-bde3adae28c4 	 GET	 undefined	/Home logged
3/11/2023	926be7f8-6a4d-4193-bdc3-eaf0780bb645 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	7e8a381a-2167-4457-a5be-02f7a59599d4 	 GET	 undefined	/css/style.css logged
3/11/2023	bf1f0d41-3f55-4edc-927d-5678d3673240 	 GET	 undefined	/Home logged
3/11/2023	29ec963b-7f41-4ba1-8474-2a321311c5ba 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	75852a66-6c25-48e0-925c-5e3f8e791146 	 GET	 undefined	/css/style.css logged
3/11/2023	fcce4abf-70d0-4e1e-8300-4e7891d56af2 	 GET	 undefined	/Home logged
3/11/2023	0d5f1a09-5397-4971-9733-352858137a18 	 GET	 undefined	/css/bootstrap.min.css logged
3/11/2023	d54e4850-12fe-4f1a-98c9-602338923e92 	 GET	 undefined	/css/style.css logged
4/11/2023	e9b96d3c-3aaf-4e90-86e7-8f0331d0a8d9 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	c64cc2ba-40ee-4047-9f3e-7d2a7abee27f 	 GET	 undefined	/css/style.css logged
4/11/2023	30de77f1-db22-48ca-a52b-4c880d9ac620 	 GET	 undefined	/favicon.ico logged
4/11/2023	92051037-7312-48f6-bad2-4e0548448fca 	 GET	 undefined	/auth logged
4/11/2023	180f11d3-3fe8-40e6-b766-b384235501cd 	 GET	 undefined	/employee logged
4/11/2023	ebecf576-cc69-42f6-879d-51e2c574b1c5 	 GET	 undefined	/employee logged
4/11/2023	6bb570ae-5ad5-4540-8ee4-20c76de9fd18 	 POST	 undefined	/employee logged
4/11/2023	a2eb4115-f6d3-41fa-a594-7536087f0841 	 POST	 undefined	/employee logged
4/11/2023	aae84130-14b4-4641-ba42-8df723c8482f 	 POST	 undefined	/employee logged
4/11/2023	8c98049b-4fb1-4b77-ad36-73b0723e1dac 	 POST	 undefined	/ logged
4/11/2023	b1661d80-6879-40b9-a737-8558de7c0554 	 POST	 undefined	/employee logged
4/11/2023	dfa8d917-807f-4a90-b0f6-5a0d01e6c412 	 POST	 undefined	/employee logged
4/11/2023	5707f80c-94a7-4797-a366-475a696527a4 	 POST	 undefined	/employee logged
4/11/2023	2f7bc3fa-f7bd-4376-ac35-edd47236aa2c 	 POST	 undefined	/employee logged
4/11/2023	eac8a147-e34d-48c0-ac3c-8885274de089 	 POST	 undefined	/employee logged
4/11/2023	edaf6d41-f409-4624-8185-7c428600ab95 	 POST	 undefined	/employee logged
4/11/2023	50181653-97f9-4c14-80b9-42fe9dc91b06 	 POST	 undefined	/employee logged
4/11/2023	dd5d8502-6dd4-4089-b2a3-d875cc5b797c 	 POST	 undefined	/employee logged
4/11/2023	2f99a25b-6c9f-48e7-ba51-93c149fe340c 	 POST	 undefined	/employee logged
4/11/2023	b74366cd-0324-4654-bddc-545293150fbb 	 POST	 undefined	/employee logged
4/11/2023	5f28aa7e-c5e9-4b0d-ba71-a324aea4eb62 	 POST	 undefined	/employee?profession=Coder&name=Aditya logged
4/11/2023	7b5fd00c-1f97-4a0a-b6ca-d7b988742537 	 POST	 undefined	/employee?profession=Coder&name=Aditya logged
4/11/2023	3a9e94d8-339e-43db-8a8d-0137f02cf6c1 	 POST	 undefined	/employee?profession=Coder&name=Aditya logged
4/11/2023	a64a0ee7-63af-40de-8d10-cc4d8089253d 	 POST	 undefined	/employee/hello logged
4/11/2023	26171e6d-a29c-4dae-95d8-36f780fb08a1 	 POST	 undefined	/employee/:hello logged
4/11/2023	0d129c96-e934-48f3-a402-f0ae437643c1 	 POST	 undefined	/employee/5 logged
4/11/2023	b87b2c0b-1d9a-48fc-af7d-92e4fabce62d 	 POST	 undefined	/employee/1 logged
4/11/2023	a0c056aa-7ad0-4218-98d2-7aa5a4ac33cf 	 POST	 undefined	/employee/1 logged
4/11/2023	7af65d48-aaa3-4305-8d8e-9cb0caded49d 	 POST	 undefined	/employee/1 logged
4/11/2023	5cb1a53f-a451-46c9-9dc5-c4a5f084a27f 	 GET	 undefined	/employee/1 logged
4/11/2023	49a80b82-a0e9-4377-8cee-4796870e2aaa 	 POST	 undefined	/employee/ logged
4/11/2023	998a59f4-423d-4f39-8c27-70fbdcbba169 	 PUT	 undefined	/employee/ logged
4/11/2023	a0261819-8dae-4233-8366-2c259038b9aa 	 PUT	 undefined	/employee/ logged
4/11/2023	45df6244-663b-41b8-a054-8a3beb054e95 	 PUT	 undefined	/employee/ logged
4/11/2023	1ce55943-ec4a-4871-ad76-402e8f545363 	 PUT	 undefined	/employee/ logged
4/11/2023	82964271-b073-4f59-b42d-15d00e682791 	 GET	 undefined	/Home logged
4/11/2023	5973b910-642a-4a9a-afa0-e4c1a686ba99 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	b2f06fc8-29f9-4374-aa27-9de6a9cf9e4c 	 GET	 undefined	/css/style.css logged
4/11/2023	3ab2de80-af23-4392-889b-1deef5a3ff0b 	 GET	 undefined	/refresh logged
4/11/2023	651e9a70-0735-47ee-b4f3-1271f78ebf83 	 GET	 undefined	/favicon.ico logged
4/11/2023	ea4a6c44-8f60-4e16-9a1f-46897ec173a9 	 GET	 undefined	/auth logged
4/11/2023	7eac7e6c-bd4d-4c20-9334-93c3c23a8f7d 	 GET	 undefined	/login logged
4/11/2023	5c6bd330-f43a-4e75-8155-c49a8199d92a 	 GET	 undefined	/employees logged
4/11/2023	e09bb1c9-030e-430c-aa39-c98e048f449a 	 GET	 undefined	/employee logged
4/11/2023	c9b16b4f-16db-4310-b654-bc5b8f029725 	 GET	 undefined	/ logged
4/11/2023	deca0a66-dd4e-4e0d-959a-07fc1f76302b 	 GET	 undefined	/img/node.png logged
4/11/2023	c3699390-d90c-441b-91cd-359030accac7 	 GET	 undefined	/ logged
4/11/2023	b28b4d1a-16f0-4f55-b24b-92db519ed30f 	 GET	 undefined	/img/node.png logged
4/11/2023	872823f5-b0e0-4b37-8ae9-6748066e8e1e 	 GET	 undefined	/index.html logged
4/11/2023	4dc8fd7b-9bcf-4d79-847a-b220292b375f 	 GET	 undefined	/new-page.html logged
4/11/2023	a4358dd7-1a7c-4373-b5d1-2d4cd5e43ac4 	 GET	 undefined	/img/newPage.jpg logged
4/11/2023	604aa1d5-9a8a-4034-bc34-d82ede473cef 	 GET	 undefined	/img/node.png logged
4/11/2023	58d1f709-f285-40bf-bdf3-c6313fed12fe 	 GET	 undefined	/new-page.html logged
4/11/2023	83d858fd-a8c2-4a8e-ad56-7e7458cacdd3 	 GET	 undefined	/img/newPage.jpg logged
4/11/2023	fc9c4468-edb7-4591-8ebe-fa693b975bfe 	 GET	 undefined	/Tools logged
4/11/2023	6e9ca15b-fa24-4c14-95c1-ee528f210334 	 GET	 undefined	/favicon.ico logged
4/11/2023	47a506c2-7e43-4341-aa1c-ab4621ff248d 	 GET	 undefined	/Home logged
4/11/2023	1869a057-63a4-48d1-96c7-9c59969520a4 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	e234c0f7-6689-4354-b425-6ab348f5dfe4 	 GET	 undefined	/css/style.css logged
4/11/2023	58d59fb9-c5f5-4463-be5b-5226eb26bcb3 	 GET	 undefined	/home.html logged
4/11/2023	6cf2a658-b20e-4160-b986-4b78bf0d5975 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	bcdc4d34-ab08-4e26-9f7d-7cbc2ca7bfd4 	 GET	 undefined	/css/style.css logged
4/11/2023	182878c2-aebb-4cef-833c-8686b585ad7f 	 GET	 undefined	/register logged
4/11/2023	4f799908-f8a5-4512-acbe-3d44e797c0bc 	 GET	 undefined	/home.html logged
4/11/2023	b423d2f5-d042-4bee-8193-e5bdfe589b1d 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	9a7f2ae6-38c7-4573-a111-85fd776f1b6f 	 GET	 undefined	/css/style.css logged
4/11/2023	938a36be-db82-4a29-99f2-310f774e61b5 	 POST	 undefined	/login logged
4/11/2023	f2792a80-9492-42df-8a76-c6fb66ced1c3 	 GET	 undefined	/home.html logged
4/11/2023	812c2913-8bb2-412e-802d-6b9363250805 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	90b912ee-edd6-4009-ab8f-962cfd4da5de 	 GET	 undefined	/css/style.css logged
4/11/2023	7f5874b0-58fe-4675-bffb-9fd35e482979 	 GET	 undefined	/home.html logged
4/11/2023	0eaff652-da14-4e81-aced-76c428e40fe0 	 GET	 undefined	/css/bootstrap.min.css logged
4/11/2023	56565557-2ef2-4e77-a05c-c5efecd61122 	 GET	 undefined	/css/style.css logged
4/11/2023	9b24e701-eb9e-4493-b83a-3864fca00611 	 POST	 undefined	/login logged
4/11/2023	b077752e-cf68-4901-8251-f6091bc30ecf 	 POST	 undefined	/employee logged
4/11/2023	f2557b8b-4570-49b9-800a-5da2686fdbd5 	 POST	 undefined	/employee logged
4/11/2023	e3ec0fad-5da5-419d-8ce9-f5eea093abfb 	 GET	 undefined	/employee logged
5/11/2023	9fda97c5-34c4-4fd4-a2f3-d489a23788ae 	 POST	 undefined	/employee logged
5/11/2023	ce0a9eef-3402-4d43-921b-1fb3711e2299 	 GET	 undefined	/employee logged
5/11/2023	6372c96c-aa10-4c28-a5e7-2efc54ed5b5e 	 GET	 undefined	/employees logged
5/11/2023	66d4cfcf-455b-4747-b9a7-869f3ce71b7d 	 GET	 undefined	/Home logged
5/11/2023	74cafc4a-794d-4f83-86cd-358117a69ccb 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	f8e56ae4-525f-4463-83cd-815e5802b477 	 GET	 undefined	/css/style.css logged
5/11/2023	cf2cb291-a002-4db8-88d5-53b5fc7962da 	 GET	 undefined	/employee logged
5/11/2023	9ada5d81-8a30-4899-8353-6ff2ae53aeef 	 GET	 undefined	/employee logged
5/11/2023	0a3f42d1-472d-421c-9158-a3405a9eaaf5 	 GET	 undefined	/employee logged
5/11/2023	88051be9-cd8d-4c0b-8691-ea6ebbdb1218 	 GET	 undefined	/employee logged
5/11/2023	2544f669-3dbf-4350-b902-090491ae3ff5 	 GET	 undefined	/subdir.app logged
5/11/2023	db9c0cc5-08b8-4053-9680-09f587775fda 	 GET	 undefined	/subdir/app logged
5/11/2023	ecba979b-8430-4f7c-ae38-ef0fbfa1776c 	 GET	 undefined	/favicon.ico logged
5/11/2023	6e9e9db6-4812-428e-b8e4-f772d9e192a9 	 GET	 undefined	/subdir/test logged
5/11/2023	c944d740-d49a-466e-819e-30f0278c00bf 	 GET	 undefined	/index.html logged
5/11/2023	2b197a8e-560e-4806-9644-13a2dda8e122 	 GET	 undefined	/img/node.png logged
5/11/2023	22ea7554-acb2-49cb-9b2e-410fa5ec1cd9 	 GET	 undefined	/favicon.ico logged
5/11/2023	cd648334-fd13-49bd-9700-4cc980ca7428 	 GET	 undefined	/new-page logged
5/11/2023	c472b580-a166-45bb-8181-c09cbf09d1f1 	 GET	 undefined	/img/newPage.jpg logged
5/11/2023	60ce177b-062f-48e5-bb0a-b1333cd041b2 	 GET	 undefined	/qrdew logged
5/11/2023	3f24b373-c8e1-48dd-aa3b-491196572085 	 GET	 undefined	/404 logged
5/11/2023	b8e1b18f-96cf-4ebc-a54f-fc7022481fd8 	 GET	 undefined	/tools logged
5/11/2023	fa630b7f-6e23-4242-958b-d52262cd9b26 	 GET	 undefined	/favicon.ico logged
5/11/2023	b4f3d8c6-c18e-46ef-a30e-6407294f0eb4 	 GET	 undefined	/nbfcsd logged
5/11/2023	14c7dcf0-7400-48ea-a1c6-1ad026fe459f 	 GET	 undefined	/nbfcsd.html logged
5/11/2023	65646130-d07e-499e-b37a-3e4041119130 	 GET	 undefined	/hdsg logged
5/11/2023	9036529e-99bb-4013-bfbe-3e5f0dce50fe 	 GET	 undefined	/hfd.html logged
5/11/2023	75e56d3f-c4ec-4732-ad10-8481c769f9e0 	 GET	 undefined	/Home logged
5/11/2023	d655b87a-2283-4e58-b08d-9967145bd319 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	f66e937b-74af-4289-a6ec-11900a798141 	 GET	 undefined	/css/style.css logged
5/11/2023	c39d4c7c-e360-4bc3-a80a-d67e674dd84d 	 GET	 undefined	/index.html logged
5/11/2023	7d3b6fd4-9ba7-4be4-84b9-ce9cfa0f3406 	 GET	 undefined	/img/node.png logged
5/11/2023	21af41ef-c87e-4bb3-8a7e-b14ad5dea427 	 GET	 undefined	/favicon.ico logged
5/11/2023	bd9ba3e4-aeb1-4fca-97e7-8ef2cb085e87 	 GET	 undefined	/index.html logged
5/11/2023	3c7885c8-0d3b-4085-95be-41dfe78c64e2 	 GET	 undefined	/img/node.png logged
5/11/2023	0732c89a-3789-4e83-b1e7-2e7fa654b156 	 GET	 undefined	/tools logged
5/11/2023	426f2299-7779-4892-a41d-5fdf22d66b09 	 GET	 undefined	/favicon.ico logged
5/11/2023	16aa945b-26d5-4704-86f8-7143d4682197 	 GET	 undefined	/subdir/app logged
5/11/2023	6e5722a1-76d2-4f45-af83-3d1a43ecd158 	 GET	 undefined	/subdir/her logged
5/11/2023	1425997d-3ec6-4b69-b585-5b176024db91 	 GET	 undefined	/favicon.ico logged
5/11/2023	b901d2e6-9d80-4fc0-8f98-585cf9b929d2 	 GET	 undefined	/Home logged
5/11/2023	41886b81-78f3-4c88-8fea-3e38a7e56ffe 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	13c3f1ae-71bb-4959-af43-0be9c231ac22 	 GET	 undefined	/css/style.css logged
5/11/2023	8878aba4-c6c2-4c5e-8661-843b2f165e15 	 GET	 undefined	/Home logged
5/11/2023	b7f32bd3-5dad-45c8-a2dd-f4949702a54c 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	2963ca92-173f-4c54-ba0b-52daf197c027 	 GET	 undefined	/css/style.css logged
5/11/2023	d4af4cb5-a289-4ee8-b597-f83295f4037a 	 GET	 undefined	/home.html logged
5/11/2023	92e21836-a9c6-4021-ac6e-19ac8c1b6e44 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	5c16cdec-e971-4cf6-8c4f-c45813a4ec8d 	 GET	 undefined	/css/style.css logged
5/11/2023	b9336299-a919-4010-afb5-1013a98904b0 	 GET	 undefined	/home.html logged
5/11/2023	fd4bea25-45e6-4985-9afa-a59419b8e436 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	fe853a51-4bbf-44ad-acd5-84d296d0ae0e 	 GET	 undefined	/css/style.css logged
5/11/2023	df5c9a78-7f2b-4843-aaf9-b040577e0ab3 	 GET	 undefined	/home.html logged
5/11/2023	c27ea8be-301c-449e-a034-5a8f5cebfa79 	 GET	 undefined	/css/bootstrap.min.css logged
5/11/2023	0420d50a-c00d-41da-ac71-16055d9f36d0 	 GET	 undefined	/css/style.css logged
5/11/2023	d4c706be-474d-49ab-8738-30f9a91acea2 	 GET	 undefined	/favicon.ico logged
5/11/2023	19e1b044-2952-4ab7-b735-858873a45c23 	 GET	 undefined	/home.html logged
5/11/2023	5dfe9893-3e26-4bfe-8aed-50678ca3f174 	 GET	 undefined	/style.css logged
5/11/2023	8b94f45f-2334-4b3e-87be-9614c2c9fc47 	 GET	 undefined	/index.html logged
5/11/2023	8bcce07e-c8da-4621-882f-4d5cd0f545b1 	 GET	 undefined	/img/node.png logged
5/11/2023	b9448663-0847-4a7a-ad93-c6bfd2900b9c 	 GET	 undefined	/index.html logged
5/11/2023	8a4ba520-a984-4fc1-8325-73cb26310b1e 	 GET	 undefined	/img/node.png logged
5/11/2023	2c9109b9-040a-48e7-9682-8304ed29483f 	 GET	 undefined	/employee logged
